Food code,Main food description,Gender,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B6,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Choline,Calcium,Phosphorus,Magnesium,Iron,Zinc,Copper,Selenium,Potassium,RDA_Vitamin A_(mg),RDA_Vitamin B1_(mg),RDA_Vitamin B2_(mg),RDA_Vitamin B3_(mg),RDA_Vitamin B6_(mg),RDA_Vitamin B9_(mg),RDA_Vitamin B12_(mg),RDA_Vitamin C_(mg),RDA_Vitamin D_(mg),RDA_Vitamin E_(mg),RDA_Vitamin K_(mg),RDA_Choline_(mg),RDA_Calcium_(mg),RDA_Phosphorus_(mg),RDA_Magnesium_(mg),RDA_Iron_(mg),RDA_Zinc_(mg),RDA_Copper_(mg),RDA_Selenium_(mg),RDA_Potassium_(mg)
53224000,"Cookie, ladyfinger",Female,0.003,0.284,0.428,2.104,0.122,0.06,0.00075,3.7,0.0006,0.63,0.0002,92.0,47,173,12,3.58,1.14,0.095,0.0211,113,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53224250,"Cookie, lemon bar",Male,0.201,0.208,0.192,1.571,0.032,0.04,0.00017,3.5,0.0012,2.07,0.0193,54.4,41,72,10,1.84,0.42,0.045,0.01,71,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53224250,"Cookie, lemon bar",Female,0.201,0.208,0.192,1.571,0.032,0.04,0.00017,3.5,0.0012,2.07,0.0193,54.4,41,72,10,1.84,0.42,0.045,0.01,71,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53225000,"Cookie, macaroon",Male,0.0,0.02,0.06,0.22,0.096,0.003,0.0,0.0,0.0,0.19,0.0011,9.1,5,68,29,0.82,0.73,0.269,0.0068,123,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53225000,"Cookie, macaroon",Female,0.0,0.02,0.06,0.22,0.096,0.003,0.0,0.0,0.0,0.19,0.0011,9.1,5,68,29,0.82,0.73,0.269,0.0068,123,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53226000,"Cookie, marshmallow, with coconut",Male,0.001,0.093,0.208,0.784,0.062,0.023,0.00017,0.1,0.0,0.14,0.007,13.6,46,97,36,2.53,0.65,0.262,0.0044,182,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53226000,"Cookie, marshmallow, with coconut",Female,0.001,0.093,0.208,0.784,0.062,0.023,0.00017,0.1,0.0,0.14,0.007,13.6,46,97,36,2.53,0.65,0.262,0.0044,182,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53226500,"Cookie, marshmallow, with rice cereal, no bake",Male,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53226500,"Cookie, marshmallow, with rice cereal, no bake",Female,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53226550,"Cookie, marshmallow, with rice cereal and chocolate chips",Male,0.043,0.682,0.773,5.455,0.909,0.036,4e-05,0.0,0.0009,0.72,0.006900000000000001,8.2,0,98,51,1.64,1.11,0.432,0.004200000000000001,227,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53226550,"Cookie, marshmallow, with rice cereal and chocolate chips",Female,0.043,0.682,0.773,5.455,0.909,0.036,4e-05,0.0,0.0009,0.72,0.006900000000000001,8.2,0,98,51,1.64,1.11,0.432,0.004200000000000001,227,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53226600,"Cookie, marshmallow and peanut butter, with oat cereal, no bake",Male,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53226600,"Cookie, marshmallow and peanut butter, with oat cereal, no bake",Female,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53228000,"Cookie, meringue",Male,0.0,0.002,0.212,0.052,0.003,0.002,4e-05,0.0,0.0,0.0,0.0,0.5,5,8,6,0.1,0.03,0.019,0.0099,153,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53228000,"Cookie, meringue",Female,0.0,0.002,0.212,0.052,0.003,0.002,4e-05,0.0,0.0,0.0,0.0,0.5,5,8,6,0.1,0.03,0.019,0.0099,153,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53230000,"Cookie, molasses",Male,0.0,0.355,0.264,3.031,0.104,0.089,0.0,0.0,0.0,0.11,0.0055,8.4,74,95,52,6.43,0.45,0.373,0.0056,346,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53230000,"Cookie, molasses",Female,0.0,0.355,0.264,3.031,0.104,0.089,0.0,0.0,0.0,0.11,0.0055,8.4,74,95,52,6.43,0.45,0.373,0.0056,346,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53231000,"Cookie, Lebkuchen",Male,0.0,0.355,0.264,3.031,0.104,0.089,0.0,0.0,0.0,0.11,0.0055,8.4,74,95,52,6.43,0.45,0.373,0.0056,346,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53231000,"Cookie, Lebkuchen",Female,0.0,0.355,0.264,3.031,0.104,0.089,0.0,0.0,0.0,0.11,0.0055,8.4,74,95,52,6.43,0.45,0.373,0.0056,346,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53231400,"Cookie, multigrain, high fiber",Male,0.008,0.28,0.11,1.75,0.35,0.081,0.0,1.0,0.0,0.82,0.0159,27.6,60,277,101,3.18,1.6,0.36,0.016,326,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53231400,"Cookie, multigrain, high fiber",Female,0.008,0.28,0.11,1.75,0.35,0.081,0.0,1.0,0.0,0.82,0.0159,27.6,60,277,101,3.18,1.6,0.36,0.016,326,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233000,"Cookie, oatmeal",Male,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233000,"Cookie, oatmeal",Female,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233010,"Cookie, oatmeal, with raisins",Male,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233010,"Cookie, oatmeal, with raisins",Female,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233040,"Cookie, oatmeal, reduced fat, NS as to raisins",Male,0.092,0.234,0.404,1.537,0.044,0.054,8e-05,0.0,0.0,1.1,0.011300000000000001,13.1,0,92,32,1.45,0.61,0.131,0.0247,274,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233040,"Cookie, oatmeal, reduced fat, NS as to raisins",Female,0.092,0.234,0.404,1.537,0.044,0.054,8e-05,0.0,0.0,1.1,0.011300000000000001,13.1,0,92,32,1.45,0.61,0.131,0.0247,274,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233050,"Cookie, oatmeal sandwich, with creme filling",Male,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233050,"Cookie, oatmeal sandwich, with creme filling",Female,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233060,"Cookie, oatmeal, with chocolate chips",Male,0.004,0.217,0.197,1.8,0.059,0.048,0.0,0.4,0.0,0.26,0.0074,14.4,36,137,52,2.71,0.99,0.268,0.0085,195,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233060,"Cookie, oatmeal, with chocolate chips",Female,0.004,0.217,0.197,1.8,0.059,0.048,0.0,0.4,0.0,0.26,0.0074,14.4,36,137,52,2.71,0.99,0.268,0.0085,195,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233080,"Cookie, oatmeal sandwich, with peanut butter and jelly filling",Male,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233080,"Cookie, oatmeal sandwich, with peanut butter and jelly filling",Female,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53233100,"Cookie, oatmeal, with chocolate and peanut butter, no bake",Male,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53233100,"Cookie, oatmeal, with chocolate and peanut butter, no bake",Female,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53234000,"Cookie, peanut butter",Male,0.009,0.208,0.208,3.86,0.122,0.057,4e-05,0.0,0.0,3.53,0.0044,10.0,41,156,44,2.11,0.86,0.153,0.0063,202,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53234000,"Cookie, peanut butter",Female,0.009,0.208,0.208,3.86,0.122,0.057,4e-05,0.0,0.0,3.53,0.0044,10.0,41,156,44,2.11,0.86,0.153,0.0063,202,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53234100,"Cookie, peanut butter, with chocolate",Male,0.007,0.172,0.18,3.045,0.101,0.047,2.9999999999999997e-05,0.0,0.0,2.75,0.0047,12.8,39,150,61,2.35,1.04,0.283,0.0058,241,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53234100,"Cookie, peanut butter, with chocolate",Female,0.007,0.172,0.18,3.045,0.101,0.047,2.9999999999999997e-05,0.0,0.0,2.75,0.0047,12.8,39,150,61,2.35,1.04,0.283,0.0058,241,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53234250,"Cookie, peanut butter with rice cereal, no bake",Male,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53234250,"Cookie, peanut butter with rice cereal, no bake",Female,0.27,0.7,0.8,9.1,0.9,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,42,13,2.2,0.5,0.1,0.011,39,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53235000,"Cookie, peanut butter sandwich",Male,0.001,0.325,0.263,3.739,0.139,0.061,0.00023,0.1,0.0,1.87,0.0039,18.7,53,188,49,2.6,1.06,0.237,0.0077,192,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53235000,"Cookie, peanut butter sandwich",Female,0.001,0.325,0.263,3.739,0.139,0.061,0.00023,0.1,0.0,1.87,0.0039,18.7,53,188,49,2.6,1.06,0.237,0.0077,192,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53235500,"Cookie, with peanut butter filling, chocolate-coated",Male,0.0,0.14,0.09,4.5,0.102,0.063,1e-05,0.0,0.0,4.32,0.0047,17.5,35,37,17,2.1,0.2,0.585,0.0073,217,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53235500,"Cookie, with peanut butter filling, chocolate-coated",Female,0.0,0.14,0.09,4.5,0.102,0.063,1e-05,0.0,0.0,4.32,0.0047,17.5,35,37,17,2.1,0.2,0.585,0.0073,217,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53235600,"Cookie, Pfeffernusse",Male,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53235600,"Cookie, Pfeffernusse",Female,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53236000,"Cookie, Pizzelle",Male,0.0,0.25,0.354,4.427,0.03,0.173,0.0,0.0,0.0,0.78,0.0018,9.4,25,97,26,3.6,0.67,0.204,0.0048,112,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53236000,"Cookie, Pizzelle",Female,0.0,0.25,0.354,4.427,0.03,0.173,0.0,0.0,0.0,0.78,0.0018,9.4,25,97,26,3.6,0.67,0.204,0.0048,112,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53236100,"Cookie, pumpkin",Male,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53236100,"Cookie, pumpkin",Female,0.005,0.267,0.23,2.227,0.066,0.059,0.0,0.5,0.0,0.26,0.008,12.0,37,138,33,2.58,0.79,0.134,0.009800000000000001,142,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53237000,"Cookie, raisin",Male,0.002,0.216,0.206,1.967,0.052,0.032,2.9999999999999997e-05,0.4,0.0,2.22,0.0039,14.7,46,83,21,2.29,0.32,0.413,0.0028,140,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53237000,"Cookie, raisin",Female,0.002,0.216,0.206,1.967,0.052,0.032,2.9999999999999997e-05,0.4,0.0,2.22,0.0039,14.7,46,83,21,2.29,0.32,0.413,0.0028,140,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53237010,"Cookie, raisin sandwich, cream-filled",Male,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53237010,"Cookie, raisin sandwich, cream-filled",Female,0.001,0.236,0.111,1.146,0.046,0.038,1e-05,0.0,0.0,2.21,0.0054,8.7,0,94,35,1.88,0.67,0.137,0.0068,136,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53237500,"Cookie, rum ball, no bake",Male,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53237500,"Cookie, rum ball, no bake",Female,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53238000,"Cookie, sandwich-type, not chocolate or vanilla",Male,0.0,0.261,0.243,2.69,0.018,0.05,0.0,0.0,0.0,1.6,0.005,4.1,27,75,14,2.21,0.4,0.114,0.003,91,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53238000,"Cookie, sandwich-type, not chocolate or vanilla",Female,0.0,0.261,0.243,2.69,0.018,0.05,0.0,0.0,0.0,1.6,0.005,4.1,27,75,14,2.21,0.4,0.114,0.003,91,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53239000,"Cookie, shortbread",Male,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53239000,"Cookie, shortbread",Female,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.011,0.9,13,66,14,2.98,0.49,0.09,0.0062,88,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53239010,"Cookie, shortbread, reduced fat",Male,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.0035,1.5,13,66,14,2.98,0.49,0.09,0.0062,88,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53239010,"Cookie, shortbread, reduced fat",Female,0.0,0.353,0.314,3.275,0.071,0.081,0.0,0.0,0.0,2.44,0.0035,1.5,13,66,14,2.98,0.49,0.09,0.0062,88,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53239050,"Cookie, shortbread, with icing or filling",Male,0.0,0.291,0.266,2.685,0.063,0.067,0.0,0.0,0.0,2.1,0.0108,4.8,16,77,32,2.95,0.69,0.202,0.0057,138,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53239050,"Cookie, shortbread, with icing or filling",Female,0.0,0.291,0.266,2.685,0.063,0.067,0.0,0.0,0.0,2.1,0.0108,4.8,16,77,32,2.95,0.69,0.202,0.0057,138,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53239100,Pocky,Male,0.001,0.071,0.199,0.641,0.048,0.017,0.0004,0.0,0.0,8.87,0.0017,4.4,50,184,36,0.9,0.9,0.225,0.0147,181,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53239100,Pocky,Female,0.001,0.071,0.199,0.641,0.048,0.017,0.0004,0.0,0.0,8.87,0.0017,4.4,50,184,36,0.9,0.9,0.225,0.0147,181,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53240000,"Cookie, animal",Male,0.0,0.35,0.326,3.47,0.022,0.103,5e-05,0.0,0.0,0.12,0.005900000000000001,12.0,43,114,18,2.75,0.64,0.157,0.007,100,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53240000,"Cookie, animal",Female,0.0,0.35,0.326,3.47,0.022,0.103,5e-05,0.0,0.0,0.12,0.005900000000000001,12.0,43,114,18,2.75,0.64,0.157,0.007,100,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53240010,"Cookie, animal, with frosting or icing",Male,0.0,0.28,0.15,1.7,0.014,0.059,0.0,0.0,0.0,0.93,0.006,3.5,6,5,7,1.57,0.24,0.052,0.011300000000000001,96,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53240010,"Cookie, animal, with frosting or icing",Female,0.0,0.28,0.15,1.7,0.014,0.059,0.0,0.0,0.0,0.93,0.006,3.5,6,5,7,1.57,0.24,0.052,0.011300000000000001,96,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53241500,"Cookie, butter or sugar",Male,0.007,0.232,0.236,2.942,0.068,0.072,0.00019,0.1,0.0,3.07,0.0086,10.8,35,99,13,2.24,0.43,0.079,0.008199999999999999,87,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53241500,"Cookie, butter or sugar",Female,0.007,0.232,0.236,2.942,0.068,0.072,0.00019,0.1,0.0,3.07,0.0086,10.8,35,99,13,2.24,0.43,0.079,0.008199999999999999,87,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53241510,Marie biscuit,Male,0.001,0.541,0.493,3.861,0.074,0.118,0.00019,0.0,0.0,0.45,0.0038,27.0,0,193,28,0.0,0.61,0.101,0.023899999999999998,307,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
